instance_name,family,n_variables,n_quadratic_terms,qubo_json,p,gamma,beta,topology,topology_n_directed_edges,topology_n_undirected_edges,topology_is_connected,optimization_level,seed_transpiler,pre_transpile_n_qubits,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,pre_transpile_ops_json,transpiled_n_qubits,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,transpiled_ops_json,depth_overhead,twoq_overhead,failure_flag,failure_message,n_edges,density,avg_degree,max_degree,degree_std,weighted_degree_mean,weighted_degree_max,weighted_degree_std,quadratic_coeff_min,quadratic_coeff_max,quadratic_coeff_abs_mean,quadratic_coeff_abs_max,quadratic_coeff_range,coefficient_entropy,coefficient_concentration,connected_components,largest_component_size,community_count,modularity,edge_to_variable_ratio,swap_per_qubo_edge,transpiled_2q_per_qubo_edge,depth_per_qubo_edge,gate_count_overhead
scheduling_ops8_machines2_conf0.35_seed303,scheduling_toy,16,32,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed303.json,1,0.7,0.3,heavy_hex_like,46,23,True,1,123,16,30,146,64,"{""barrier"": 2, ""cx"": 64, ""h"": 16, ""rx"": 16, ""rz"": 48}",16,79,266,88,24,64,0.0021909159841015,"{""barrier"": 2, ""cx"": 64, ""rz"": 128, ""swap"": 24, ""sx"": 48}",2.6333333333333333,1.375,False,,32,0.2666666666666666,4.0,6.0,1.5811388300841898,38.0,50.0,9.486832980505138,6.0,20.0,9.5,20.0,14.0,0.949754518948034,0.0657894736842105,2,14,6,0.4130886426592797,2.0,0.75,2.75,2.46875,1.821917808219178
scheduling_ops8_machines2_conf0.35_seed303,scheduling_toy,16,32,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed303.json,1,0.7,0.3,fully_connected,240,120,True,1,123,16,30,146,64,"{""barrier"": 2, ""cx"": 64, ""h"": 16, ""rx"": 16, ""rz"": 48}",16,36,242,64,0,64,0.0026650000363588,"{""barrier"": 2, ""cx"": 64, ""rz"": 128, ""sx"": 48}",1.2,1.0,False,,32,0.2666666666666666,4.0,6.0,1.5811388300841898,38.0,50.0,9.486832980505138,6.0,20.0,9.5,20.0,14.0,0.949754518948034,0.0657894736842105,2,14,6,0.4130886426592797,2.0,0.0,2.0,1.125,1.6575342465753424
scheduling_ops12_machines2_conf0.35_seed303,scheduling_toy,24,60,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed303.json,1,0.7,0.3,line,46,23,True,1,123,24,39,254,120,"{""barrier"": 2, ""cx"": 120, ""h"": 24, ""rx"": 24, ""rz"": 84}",24,81,508,230,110,120,0.002896707970649,"{""barrier"": 2, ""cx"": 120, ""rz"": 204, ""swap"": 110, ""sx"": 72}",2.076923076923077,1.9166666666666667,False,,60,0.217391304347826,5.0,7.0,1.7795130420052183,44.0,56.0,10.677078252031311,6.0,20.0,8.8,20.0,14.0,0.9598792649592004,0.0378787878787878,1,24,5,0.4369547750229569,2.5,1.8333333333333333,3.8333333333333335,1.35,2.0
scheduling_ops12_machines2_conf0.35_seed303,scheduling_toy,24,60,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed303.json,1,0.7,0.3,grid_2d,76,38,True,1,123,24,39,254,120,"{""barrier"": 2, ""cx"": 120, ""h"": 24, ""rx"": 24, ""rz"": 84}",24,75,442,164,44,120,0.0030153340194374,"{""barrier"": 2, ""cx"": 120, ""rz"": 204, ""swap"": 44, ""sx"": 72}",1.9230769230769231,1.3666666666666667,False,,60,0.217391304347826,5.0,7.0,1.7795130420052183,44.0,56.0,10.677078252031311,6.0,20.0,8.8,20.0,14.0,0.9598792649592004,0.0378787878787878,1,24,5,0.4369547750229569,2.5,0.7333333333333333,2.7333333333333334,1.25,1.7401574803149606
scheduling_ops12_machines2_conf0.35_seed303,scheduling_toy,24,60,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed303.json,1,0.7,0.3,heavy_hex_like,72,36,True,1,123,24,39,254,120,"{""barrier"": 2, ""cx"": 120, ""h"": 24, ""rx"": 24, ""rz"": 84}",24,115,461,183,63,120,0.0031054998980835,"{""barrier"": 2, ""cx"": 120, ""rz"": 204, ""swap"": 63, ""sx"": 72}",2.948717948717949,1.525,False,,60,0.217391304347826,5.0,7.0,1.7795130420052183,44.0,56.0,10.677078252031311,6.0,20.0,8.8,20.0,14.0,0.9598792649592004,0.0378787878787878,1,24,5,0.4369547750229569,2.5,1.05,3.05,1.9166666666666667,1.81496062992126
scheduling_ops12_machines2_conf0.35_seed303,scheduling_toy,24,60,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed303.json,1,0.7,0.3,fully_connected,552,276,True,1,123,24,39,254,120,"{""barrier"": 2, ""cx"": 120, ""h"": 24, ""rx"": 24, ""rz"": 84}",24,45,398,120,0,120,0.0044680410064756,"{""barrier"": 2, ""cx"": 120, ""rz"": 204, ""sx"": 72}",1.1538461538461535,1.0,False,,60,0.217391304347826,5.0,7.0,1.7795130420052183,44.0,56.0,10.677078252031311,6.0,20.0,8.8,20.0,14.0,0.9598792649592004,0.0378787878787878,1,24,5,0.4369547750229569,2.5,0.0,2.0,0.75,1.5669291338582678
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,1,0.7,0.3,line,62,31,True,1,123,32,57,386,192,"{""barrier"": 2, ""cx"": 192, ""h"": 32, ""rx"": 32, ""rz"": 128}",32,170,932,546,354,192,0.0043368749320507,"{""barrier"": 2, ""cx"": 192, ""rz"": 288, ""swap"": 354, ""sx"": 96}",2.982456140350877,2.84375,False,,96,0.1935483870967742,6.0,10.0,2.2638462845343543,50.0,74.0,13.583077707206124,6.0,20.0,8.333333333333334,20.0,14.0,0.9664606974891626,0.025,1,32,6,0.42555,3.0,3.6875,5.6875,1.7708333333333333,2.4145077720207255
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,57,386,192,"{""barrier"": 2, ""cx"": 192, ""h"": 32, ""rx"": 32, ""rz"": 128}",32,172,690,304,112,192,0.003764291992411,"{""barrier"": 2, ""cx"": 192, ""rz"": 288, ""swap"": 112, ""sx"": 96}",3.017543859649123,1.5833333333333333,False,,96,0.1935483870967742,6.0,10.0,2.2638462845343543,50.0,74.0,13.583077707206124,6.0,20.0,8.333333333333334,20.0,14.0,0.9664606974891626,0.025,1,32,6,0.42555,3.0,1.1666666666666667,3.1666666666666665,1.7916666666666667,1.7875647668393781
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,57,386,192,"{""barrier"": 2, ""cx"": 192, ""h"": 32, ""rx"": 32, ""rz"": 128}",32,191,749,363,171,192,0.0040484999772161,"{""barrier"": 2, ""cx"": 192, ""rz"": 288, ""swap"": 171, ""sx"": 96}",3.3508771929824563,1.890625,False,,96,0.1935483870967742,6.0,10.0,2.2638462845343543,50.0,74.0,13.583077707206124,6.0,20.0,8.333333333333334,20.0,14.0,0.9664606974891626,0.025,1,32,6,0.42555,3.0,1.78125,3.78125,1.9895833333333333,1.9404145077720207
scheduling_ops16_machines2_conf0.35_seed303,scheduling_toy,32,96,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed303.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,57,386,192,"{""barrier"": 2, ""cx"": 192, ""h"": 32, ""rx"": 32, ""rz"": 128}",32,63,578,192,0,192,0.0066150419879704,"{""barrier"": 2, ""cx"": 192, ""rz"": 288, ""sx"": 96}",1.105263157894737,1.0,False,,96,0.1935483870967742,6.0,10.0,2.2638462845343543,50.0,74.0,13.583077707206124,6.0,20.0,8.333333333333334,20.0,14.0,0.9664606974891626,0.025,1,32,6,0.42555,3.0,0.0,2.0,0.65625,1.4974093264248705
